#run,lumi,evt
1,35953,14336954
1,31053,12382997
1,31053,12383023
1,31539,12576974
1,32221,12848876
1,32791,13076079
1,32791,13076248
1,35632,14208927
1,33493,13356005
1,33493,13356086
1,35688,14231320
1,36997,14753503
1,34418,13725152
1,34425,13727676
1,35187,14031609
1,35187,14031872
1,36037,14370654
1,39301,15672270
1,36993,14751725
1,45799,18263554
1,46594,18580289
1,46594,18580344
1,2712,1081171
1,1958,780880
1,5390,2149513
1,11919,4752940
1,11919,4753011
1,11919,4753053
1,12179,4856695
1,14373,5731576
1,14215,5668654
1,14235,5676290
1,14235,5676346
1,14418,5749357
1,14556,5804412
1,15593,6217812
1,15593,6218090
1,15596,6219167
1,15596,6219327
1,15596,6219442
1,16093,6417496
1,17120,6826973
1,17078,6810166
1,18545,7395115
1,18572,7405977
1,18572,7406035
1,18596,7415642
1,21341,8510292
1,19241,7672640
1,22339,8908288
1,26117,10414649
1,26135,10421922
1,26135,10422030
1,26135,10422115
1,26506,10569746
1,27985,11159541
1,29417,11730575
1,29417,11730833
1,32702,13040736
1,37489,14949839
1,32700,13039810
1,32700,13040022
1,33601,13399177
1,15603,6221951
1,15630,6232643
1,17708,7061629
1,18472,7366089
1,18472,7366172
1,18059,7201401
1,18279,7289078
1,19677,7846544
1,20689,8250152
1,19236,7670635
1,19236,7670683
1,20834,8308119
1,20180,8047230
1,22310,8896557
1,22450,8952253
1,24958,9952354
1,24958,9952392
1,27734,11059436
1,27734,11059590
1,27734,11059635
1,27734,11059693
1,27734,11059701
1,25601,10208854
1,26577,10598091
1,26577,10598294
1,26607,10610076
1,28338,11300304
1,28338,11300338
1,28338,11300632
1,33101,13199889
1,34091,13594446
1,34091,13594661
1,36741,14651168
1,36741,14651496
1,36484,14548818
1,38303,15274326
1,38321,15281329
1,38321,15281560
1,37337,14888985
1,37337,14889143
1,43401,17307025
1,43401,17307267
1,37397,14913118
1,37810,15077413
1,37893,15110653
1,37893,15110887
1,38155,15215239
1,38848,15491490
1,38848,15491551
1,38848,15491565
1,38852,15493076
1,38988,15547526
1,38407,15315650
1,41747,16647460
1,38465,15338932
