#run,lumi,evt
1,10337,67225
1,10337,67383
1,10385,76956
1,10371,74120
1,10394,78768
1,10418,83463
1,10529,105677
1,10453,90501
1,10522,104225
1,10554,110638
1,10907,181267
1,10951,190076
1,11007,201240
1,11081,216109
1,11107,221358
1,11223,244502
1,11470,293910
1,11590,317827
1,11545,309000
1,2809,61790
1,579,115603
1,725,144807
1,725,144824
1,564,112724
1,737,147303
1,784,156766
1,794,158673
1,794,158680
1,802,160217
1,2396,479176
1,1029,205728
1,4063,312488
1,468,93561
1,3018,103434
1,478,95413
1,8735,246929
1,2787,57350
1,524,104655
1,763,152505
1,950,190000
1,1208,241493
1,9801,460070
1,6318,263523
1,1326,265165
1,1494,298640
1,1494,298713
1,2871,74038
1,6256,251003
1,6131,226142
1,6482,296233
1,6655,330937
1,6656,331120
1,6662,332363
1,2128,425568
1,2982,96340
1,10015,2859
1,10085,16952
1,10291,58164
1,10143,28418
1,10035,6887
1,10349,69795
1,10111,22021
1,10067,13355
1,10218,43538
1,3517,203228
1,2457,491216
1,3200,139926
1,3416,183156
1,3011,102015
1,3367,173242
1,3462,192312
1,3854,270621
1,3506,201127
1,4048,309425
1,3036,107040
1,3049,109661
1,3078,115584
1,3376,175121
1,3115,122868
1,3130,125835
1,3381,176183
1,3388,177573
1,3396,179123
1,3401,180040
1,3401,180198
1,3394,178623
1,3406,181061
1,3606,221052
1,3606,221102
1,3540,207971
1,4228,345482
1,4943,488592
1,6398,279504
1,6398,279578
1,5012,2397
1,5148,29527
1,7752,50277
1,6582,316306
1,6582,316336
1,6810,361982
1,6510,301983
1,6510,301985
1,2710,41890
1,2794,58763
1,8407,181290
1,1433,286588
1,2331,466065
1,2072,414251
1,3884,276781
1,3576,215153
1,4079,315664
1,4797,459219
1,4888,477551
1,4613,422594
1,12925,84880
1,12925,84931
1,11973,394426
1,11725,344935
1,11587,317371
1,11638,327416
1,11642,328357
1,11645,328928
1,11646,329197
1,11650,329916
1,11463,292445
1,10712,142217
1,10588,117558
1,10513,102421
1,10577,115208
1,10768,153524
1,10797,159275
1,10956,191069
1,10971,194028
1,11119,223630
1,11203,240490
1,11282,256244
1,13215,142813
1,13617,223358
1,13566,213080
1,13710,241816
1,13787,257253
1,13837,267207
1,13740,247907
1,13823,264434
1,13823,264566
1,13830,265953
1,13832,266236
1,13832,266251
1,13831,266073
1,13939,287759
1,13264,152686
1,13592,218333
1,13323,164414
1,13359,171656
1,13379,175798
1,13559,211766
1,13505,200967
1,13514,202653
1,13732,246378
1,13542,208369
1,16347,269365
1,15657,131209
1,15657,131235
1,16119,223691
1,17019,403749
1,16419,283627
1,16518,303420
1,15913,182569
1,16905,380913
1,16774,354721
1,16727,345244
1,16753,350530
1,287,57378
1,8944,288649
1,8355,170850
1,8238,147565
1,2005,400868
1,3560,211971
1,156,31193
1,339,67728
1,476,95095
1,689,137727
1,3529,205754
1,3925,284907
1,5935,186945
1,618,123567
1,619,123795
1,1566,313172
1,7396,479158
1,8365,172877
1,8390,177878
1,8652,230210
1,8652,230263
1,8820,263895
1,9158,331592
1,2708,41516
1,8315,162871
1,8251,150112
1,8283,156432
1,8357,171261
